dataset_doi,class_id,class_label,split,sample_id,mode,archive_member,local_relative_path,bytes,sha256
10.5281/zenodo.18061204,class22,Pore,train,Vug.1884,XPL,carbonate_1223/XPL-1223/train/class22/Vug.1884.jpg,data/raw/XPL/train/class22_pore/Vug.1884.jpg,557996,ecab0e1bd04e18886e2b6d300c3d11b898c2524cd88e20122fb737edca56f83f
10.5281/zenodo.18061204,class22,Pore,train,Vug.2037,XPL,carbonate_1223/XPL-1223/train/class22/Vug.2037.jpg,data/raw/XPL/train/class22_pore/Vug.2037.jpg,560641,8306bfdbe12c7f41d090d3c87e39bd3bd14a79758fcfdbd5cd19840e3e8f78dc
10.5281/zenodo.18061204,class22,Pore,train,Vug.2120,XPL,carbonate_1223/XPL-1223/train/class22/Vug.2120.jpg,data/raw/XPL/train/class22_pore/Vug.2120.jpg,700207,7c3e97f4db6e48c808e99992303a7eec8734fe50541c149aee132981c133a646
10.5281/zenodo.18061204,class22,Pore,train,Vug.2238,XPL,carbonate_1223/XPL-1223/train/class22/Vug.2238.jpg,data/raw/XPL/train/class22_pore/Vug.2238.jpg,414194,8e2f26aa79760aca5a014665e11f00b5d9242aefa3346fe88456060714cdbea1
10.5281/zenodo.18061204,class22,Pore,train,Vug.287,XPL,carbonate_1223/XPL-1223/train/class22/Vug.287.jpg,data/raw/XPL/train/class22_pore/Vug.287.jpg,554094,b3e93f8914d7ece1157b0a756992c24edb76824a5687ad08ce3b82b173b2620e
10.5281/zenodo.18061204,class22,Pore,train,Vug.2949,XPL,carbonate_1223/XPL-1223/train/class22/Vug.2949.jpg,data/raw/XPL/train/class22_pore/Vug.2949.jpg,553350,067a44758046a958354ff90dba37e39dc101475ab285c1d3b27cdb9be8105ca9
10.5281/zenodo.18061204,class22,Pore,train,Vug.3079,XPL,carbonate_1223/XPL-1223/train/class22/Vug.3079.jpg,data/raw/XPL/train/class22_pore/Vug.3079.jpg,695020,b9c55ab390e90f931243f91956ccbb590b93cde095d12c0676457e4cc19335d1
10.5281/zenodo.18061204,class22,Pore,train,Vug.3103,XPL,carbonate_1223/XPL-1223/train/class22/Vug.3103.jpg,data/raw/XPL/train/class22_pore/Vug.3103.jpg,433644,b37ffeeb95d759ceb22c9ad8bedb862eba211d5cb3fa8b3a5118e9cbc39c62bf
10.5281/zenodo.18061204,class22,Pore,train,Vug.3258,XPL,carbonate_1223/XPL-1223/train/class22/Vug.3258.jpg,data/raw/XPL/train/class22_pore/Vug.3258.jpg,635413,633116d9b83d038d3c4fe7fb4ed0eb32b88c192439c010129ef129e917fb097b
10.5281/zenodo.18061204,class22,Pore,train,Vug.3278,XPL,carbonate_1223/XPL-1223/train/class22/Vug.3278.jpg,data/raw/XPL/train/class22_pore/Vug.3278.jpg,549219,81223f9c4a30e20e3aa74dffe796b4d0fae091ad80bd33b444cd076ed9a0bc53
10.5281/zenodo.18061204,class22,Pore,train,Vug.3333,XPL,carbonate_1223/XPL-1223/train/class22/Vug.3333.jpg,data/raw/XPL/train/class22_pore/Vug.3333.jpg,682832,b66bb28e7782025fdcf7cef3f876de501dac084db5c9084f3a15f543e86bafef
10.5281/zenodo.18061204,class22,Pore,train,Vug.4003,XPL,carbonate_1223/XPL-1223/train/class22/Vug.4003.jpg,data/raw/XPL/train/class22_pore/Vug.4003.jpg,490032,ef72c50d53e967ed7dea67b978907fd69a8fb021cba896f9b4de3308948c05ac
10.5281/zenodo.18061204,class22,Pore,train,Vug.4350,XPL,carbonate_1223/XPL-1223/train/class22/Vug.4350.jpg,data/raw/XPL/train/class22_pore/Vug.4350.jpg,775733,e98bd295b1e126d044237bf9496658f8dcb85d0c0c965433f43cbf88eb281f45
10.5281/zenodo.18061204,class22,Pore,train,Vug.4712,XPL,carbonate_1223/XPL-1223/train/class22/Vug.4712.jpg,data/raw/XPL/train/class22_pore/Vug.4712.jpg,501247,948ac935edfc2743387d6f03f535573d183554b096d5aaa6379c9dafefc0e163
10.5281/zenodo.18061204,class22,Pore,train,Vug.4734,XPL,carbonate_1223/XPL-1223/train/class22/Vug.4734.jpg,data/raw/XPL/train/class22_pore/Vug.4734.jpg,519425,c9216591761e66bec75252084e78f248d3f69e907d0ac6b875d6acbef91a9cee
10.5281/zenodo.18061204,class22,Pore,train,Vug.4797,XPL,carbonate_1223/XPL-1223/train/class22/Vug.4797.jpg,data/raw/XPL/train/class22_pore/Vug.4797.jpg,623081,158302f8e084c2e037b3be4341cec9f4d457f17d7ea722be4b7207bcd0ea582f
10.5281/zenodo.18061204,class22,Pore,train,Vug.5124,XPL,carbonate_1223/XPL-1223/train/class22/Vug.5124.jpg,data/raw/XPL/train/class22_pore/Vug.5124.jpg,432657,1b65c9d844c039c77fdb256db78571543ecb1f1f48d8aeb8abc74519f46fa79d
10.5281/zenodo.18061204,class22,Pore,train,Vug.5157,XPL,carbonate_1223/XPL-1223/train/class22/Vug.5157.jpg,data/raw/XPL/train/class22_pore/Vug.5157.jpg,565113,ec35a187f62c2d22706f4696f5f35453da9829357bd6827a329139f2d5072c3b
10.5281/zenodo.18061204,class22,Pore,train,Vug.530,XPL,carbonate_1223/XPL-1223/train/class22/Vug.530.jpg,data/raw/XPL/train/class22_pore/Vug.530.jpg,711389,256c48ccdf92a9163c4c2f8a29b1b41fdf59e3a870ba1296a84aa73192712abc
10.5281/zenodo.18061204,class22,Pore,train,Vug.5318,XPL,carbonate_1223/XPL-1223/train/class22/Vug.5318.jpg,data/raw/XPL/train/class22_pore/Vug.5318.jpg,608010,135c88f807d526b4f0b703c0903a51af179a548050df60ca56101a7a3fc4e91e
10.5281/zenodo.18061204,class22,Pore,train,Vug.5417,XPL,carbonate_1223/XPL-1223/train/class22/Vug.5417.jpg,data/raw/XPL/train/class22_pore/Vug.5417.jpg,718364,b430be088b3a10dc408152c28a32cc93228943f48cb9439e7c9be8967fc402dd
10.5281/zenodo.18061204,class22,Pore,train,Vug.5591,XPL,carbonate_1223/XPL-1223/train/class22/Vug.5591.jpg,data/raw/XPL/train/class22_pore/Vug.5591.jpg,812579,5f40772e41a75afe3ced2174c976eae3c8812409bdad76419c2f8132d350d676
10.5281/zenodo.18061204,class22,Pore,train,Vug.5601,XPL,carbonate_1223/XPL-1223/train/class22/Vug.5601.jpg,data/raw/XPL/train/class22_pore/Vug.5601.jpg,616978,04c03115ac8b9de64440e035ad94c7a06536864b525721b04541910232357039
10.5281/zenodo.18061204,class22,Pore,train,Vug.58,XPL,carbonate_1223/XPL-1223/train/class22/Vug.58.jpg,data/raw/XPL/train/class22_pore/Vug.58.jpg,460080,b364639651fb533512e38ade5db3d0465fcf5f78afd59a4604db0046edc15d48
10.5281/zenodo.18061204,class22,Pore,train,Vug.5813,XPL,carbonate_1223/XPL-1223/train/class22/Vug.5813.jpg,data/raw/XPL/train/class22_pore/Vug.5813.jpg,522294,a76fc38a0aa1c559fbe3dc1bd9ef0cd06bd28aa97db24ab9908db254ed6cae20
10.5281/zenodo.18061204,class22,Pore,train,Vug.6370,XPL,carbonate_1223/XPL-1223/train/class22/Vug.6370.jpg,data/raw/XPL/train/class22_pore/Vug.6370.jpg,439905,a60a2488729ffac73682152503eefbbd2c8052722f7803714962e8308490a8a2
10.5281/zenodo.18061204,class22,Pore,train,Vug.76,XPL,carbonate_1223/XPL-1223/train/class22/Vug.76.jpg,data/raw/XPL/train/class22_pore/Vug.76.jpg,480010,dec726000d5ebac2e54831d6f433e1ded5baca12065c4ff428c2bab0ba777837
10.5281/zenodo.18061204,class10,Cemented fracture,val,Fracture.21,XPL,carbonate_1223/XPL-1223/val/class10/Fracture.21.jpg,data/raw/XPL/val/class10_cemented_fracture/Fracture.21.jpg,392331,caa5f84af2b896842dea892553acb3a51a18d4b234fee04b6e9972ed757bf8c5
10.5281/zenodo.18061204,class10,Cemented fracture,val,Fracture.268,XPL,carbonate_1223/XPL-1223/val/class10/Fracture.268.jpg,data/raw/XPL/val/class10_cemented_fracture/Fracture.268.jpg,665901,8af3de82ffc6b3e0d7bc602c447c74849bab3dd522de44c0ec5644fb6dd7ff88
10.5281/zenodo.18061204,class10,Cemented fracture,val,Fracture.280,XPL,carbonate_1223/XPL-1223/val/class10/Fracture.280.jpg,data/raw/XPL/val/class10_cemented_fracture/Fracture.280.jpg,892300,eb33ddcd115e59589dda8462d809a3ad43c1ce198c92ca0350999fa874046387
10.5281/zenodo.18061204,class10,Cemented fracture,val,Fracture.29,XPL,carbonate_1223/XPL-1223/val/class10/Fracture.29.jpg,data/raw/XPL/val/class10_cemented_fracture/Fracture.29.jpg,664983,61492c046188506ab17b879745b896d8fc6914277a319e4ca99d48dfba003d5e
10.5281/zenodo.18061204,class10,Cemented fracture,val,Fracture.37,XPL,carbonate_1223/XPL-1223/val/class10/Fracture.37.jpg,data/raw/XPL/val/class10_cemented_fracture/Fracture.37.jpg,635379,cca65916d0fc19e83f61beab78785e61c4b670d157586deb8a1bd58eab5d82d6
10.5281/zenodo.18061204,class10,Cemented fracture,val,Fracture.67,XPL,carbonate_1223/XPL-1223/val/class10/Fracture.67.jpg,data/raw/XPL/val/class10_cemented_fracture/Fracture.67.jpg,598657,4a62179ef2e5f52b37745c5c9f5e46aa4df12f1015e1c451c355a3076bd0bdcc
10.5281/zenodo.18061204,class10,Cemented fracture,val,Fracture.87,XPL,carbonate_1223/XPL-1223/val/class10/Fracture.87.jpg,data/raw/XPL/val/class10_cemented_fracture/Fracture.87.jpg,726956,7cd2929737441b5b36e5ea0ebeaa6b005642edb5d7adf59ee38cb3cfab25adbe
10.5281/zenodo.18061204,class13,Micritic limestone,val,Micritic_limestone.155,XPL,carbonate_1223/XPL-1223/val/class13/Micritic_limestone.155.jpg,data/raw/XPL/val/class13_micritic_limestone/Micritic_limestone.155.jpg,640574,ef69244b1e91cc64dc640b55867a66b47cf90c817ca0ee61749be347ed241c3f
10.5281/zenodo.18061204,class13,Micritic limestone,val,Micritic_limestone.172,XPL,carbonate_1223/XPL-1223/val/class13/Micritic_limestone.172.jpg,data/raw/XPL/val/class13_micritic_limestone/Micritic_limestone.172.jpg,549489,4183bca678834f06f45a955ad3f6824c18df6a64f9189388da51352633bc4f12
10.5281/zenodo.18061204,class13,Micritic limestone,val,Micritic_limestone.278,XPL,carbonate_1223/XPL-1223/val/class13/Micritic_limestone.278.JPG,data/raw/XPL/val/class13_micritic_limestone/Micritic_limestone.278.JPG,725205,4e980fbc5c3a46451a197a33ea23960f86c1a29dfc7114cc26012c275e703502
10.5281/zenodo.18061204,class13,Micritic limestone,val,Micritic_limestone.5,XPL,carbonate_1223/XPL-1223/val/class13/Micritic_limestone.5.jpg,data/raw/XPL/val/class13_micritic_limestone/Micritic_limestone.5.jpg,810718,ab434e3424a98ae8c03e2812251c2fd4c231079ed8d48b94e2cc139b1b95b945
10.5281/zenodo.18061204,class13,Micritic limestone,val,Micritic_limestone.689,XPL,carbonate_1223/XPL-1223/val/class13/Micritic_limestone.689.jpg,data/raw/XPL/val/class13_micritic_limestone/Micritic_limestone.689.jpg,604045,c37a912451c6d8210a0de36499ce13ec0f8b1364a0c45eee86e216f7759946f6
10.5281/zenodo.18061204,class13,Micritic limestone,val,Micritic_limestone.696,XPL,carbonate_1223/XPL-1223/val/class13/Micritic_limestone.696.jpg,data/raw/XPL/val/class13_micritic_limestone/Micritic_limestone.696.jpg,535992,7c73e5c1e45d0ac3e9d685ba1abd791f77cf60f33ae06c50fd5a1814bbc5f0ff
10.5281/zenodo.18061204,class13,Micritic limestone,val,Micritic_limestone.792,XPL,carbonate_1223/XPL-1223/val/class13/Micritic_limestone.792.jpg,data/raw/XPL/val/class13_micritic_limestone/Micritic_limestone.792.jpg,594698,48a657d3d1eb4dd07fd7d761ff9c941a79c7fb8914641932748d8b93cfc6bf4a
10.5281/zenodo.18061204,class17,Oolite,val,Oolitic.18,XPL,carbonate_1223/XPL-1223/val/class17/Oolitic.18.jpg,data/raw/XPL/val/class17_oolite/Oolitic.18.jpg,613662,862f24aa37714eacfb6e18c7143b773082b801bcbdb8c3bbdf71d8bf0eb1d77c
10.5281/zenodo.18061204,class17,Oolite,val,Oolitic.2,XPL,carbonate_1223/XPL-1223/val/class17/Oolitic.2.jpg,data/raw/XPL/val/class17_oolite/Oolitic.2.jpg,538837,90571bc22300012f7acbeb014cc4aa6c5bb4320bb5fc29bb5b913b81e77e1336
10.5281/zenodo.18061204,class17,Oolite,val,Oolitic.21,XPL,carbonate_1223/XPL-1223/val/class17/Oolitic.21.jpg,data/raw/XPL/val/class17_oolite/Oolitic.21.jpg,647123,c61e2cf046c8ac31ca60cabe098c2986c63428cfc7faa7b0123c4360dfe8495a
10.5281/zenodo.18061204,class17,Oolite,val,Oolitic.27,XPL,carbonate_1223/XPL-1223/val/class17/Oolitic.27.jpg,data/raw/XPL/val/class17_oolite/Oolitic.27.jpg,563117,bb8ff33928c855e44ac233ad9dc87fa7def6b0c72c54438a7908e837874819b5
10.5281/zenodo.18061204,class17,Oolite,val,Oolitic.38,XPL,carbonate_1223/XPL-1223/val/class17/Oolitic.38.jpg,data/raw/XPL/val/class17_oolite/Oolitic.38.jpg,614347,c0adfcb2c871bbd16fa9213bdc49a7439bfe5383986956709113dee1cb59daa8
10.5281/zenodo.18061204,class17,Oolite,val,Oolitic.40,XPL,carbonate_1223/XPL-1223/val/class17/Oolitic.40.jpg,data/raw/XPL/val/class17_oolite/Oolitic.40.jpg,500286,4930c7d3267002af2342790e07ee2411634139ec3ea420ec40d5709e5108cdb1
10.5281/zenodo.18061204,class17,Oolite,val,Oolitic.7,XPL,carbonate_1223/XPL-1223/val/class17/Oolitic.7.jpg,data/raw/XPL/val/class17_oolite/Oolitic.7.jpg,530422,dbcc2e0f71487815311ba5c2e483d8dd15b669e59b49f19dc75d641952059fba
10.5281/zenodo.18061204,class22,Pore,val,Vug.1159,XPL,carbonate_1223/XPL-1223/val/class22/Vug.1159.jpg,data/raw/XPL/val/class22_pore/Vug.1159.jpg,574113,aecacc9c18f699b7f16b54a8dccc07d23d40116ffe8d86dde784d846c824f021
10.5281/zenodo.18061204,class22,Pore,val,Vug.1659,XPL,carbonate_1223/XPL-1223/val/class22/Vug.1659.jpg,data/raw/XPL/val/class22_pore/Vug.1659.jpg,778656,2768a625384f6014999559c9b9d41ad985cbda19518c9904bd631ba92b05be9f
10.5281/zenodo.18061204,class22,Pore,val,Vug.1686,XPL,carbonate_1223/XPL-1223/val/class22/Vug.1686.jpg,data/raw/XPL/val/class22_pore/Vug.1686.jpg,484412,d846f6d522438b86312d99abae3f30ff1718bd46d4ee1aab503c1331f095b97d
10.5281/zenodo.18061204,class22,Pore,val,Vug.1693,XPL,carbonate_1223/XPL-1223/val/class22/Vug.1693.jpg,data/raw/XPL/val/class22_pore/Vug.1693.jpg,559622,b08d300c35e267a54573fd5e94fa120ed91961ae15fd750a5ed8fe4bfd6d608f
10.5281/zenodo.18061204,class22,Pore,val,Vug.1731,XPL,carbonate_1223/XPL-1223/val/class22/Vug.1731.jpg,data/raw/XPL/val/class22_pore/Vug.1731.jpg,315187,a19ce2b1b17756f620209df0a4b3f347f648300778d78da3b9d5cb38d00b0c43
10.5281/zenodo.18061204,class22,Pore,val,Vug.1753,XPL,carbonate_1223/XPL-1223/val/class22/Vug.1753.jpg,data/raw/XPL/val/class22_pore/Vug.1753.jpg,252266,edc6412bc5b74e3dbc8c725e1a85f6ef211a9c2483e7f2d444683676a61308ba
10.5281/zenodo.18061204,class22,Pore,val,Vug.412,XPL,carbonate_1223/XPL-1223/val/class22/Vug.412.jpg,data/raw/XPL/val/class22_pore/Vug.412.jpg,464892,70d3f201c918b81bcfed847c736c6826a34178ec593118e09230af450115258a
